Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
professor-and-the-madman-dvd-rental-drama,Professor and the Madman,"<p>Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid 19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,98973946,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/gtGCDLhfjW96qVarwctnuTpGOtD_40b6d752-0ecf-4d57-8b14-d237b066fcfb.jpg?v=1788380303,1,Professor and the Madman (2019) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
brothers-by-blood-dvd-rental-drama,Brothers by Blood,"<p>Peter and Michael, raised on the streets of Philadelphia, are the children of Irish mob members, forever linked by the crimes of their fathers. 30 years later, Michael now runs the criminal organization and lusts for more power, his dangerous antics frequently held in check by his cautious cousin Peter. Haunted by the death of his sister, whose passing destroyed both his parents, Peter is caught between the dreams of childhood and the realities of his life as an enforcer. His only reprieve is a local boxing gym, a sanctuary that is quickly threatened as Michael’s desire for control escalates.</p>",DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,98777338,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/kKSs1Ce4wOJSwqlqFdi4BuQ9Q9T.jpg?v=1788380303,1,Brothers by Blood (2021) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
against-the-ropes-contrecoups-dvd-rental-drama,Against the Ropes: Contrecoups,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,98711802,,,,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
thunderhead-son-of-flicka-dvd-rental-kids-family,Thunderhead: Son of Flicka,"<p>A young boy tries to train Thunderhead, a beautiful white colt and the son of his beloved Flicka, to be a champion race horse.</p>",DVD,Media > Videos,,"DVD, Formatted, Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,98023674,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/wygsZNjkdcHbtuHGT0lqiXxjZCM.jpg?v=1788380300,1,Thunderhead: Son of Flicka (1945) poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
the-call-of-the-wild-dvd-rental-kids-family,The Call of the Wild,"<p>A prospector, a trapper and their sled dog battle the Klondike elements on their journey to get to the gold country.</p>",DVD,Media > Videos,,"DVD, Formatted, Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,97990906,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/kXDjSAWJrudIQ7ST6wfmsiMAiKo.jpg?v=1789452521,1,The Call of the Wild poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
hero-dog-the-journey-home-dvd-rental-kids-family,Hero Dog: The Journey Home,"<p>Chinook the Alaskan Malamute must lead a shipwrecked blind man out of the wilderness, while the man's children launch a rescue mission of their own.</p>",DVD,Media > Videos,,"DVD, Formatted, Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,97335546,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/ybWtSFLVakBIVeAviZ6SsQKIuSv.jpg?v=1788380300,1,Hero Dog: The Journey Home (2021) poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
the-nut-job-nut-job-2-dvd-rental-kids-family,The Nut Job & Nut Job 2,"<p>When the evil mayor of Oakton decides to bulldoze Liberty Park and build a dangerous amusement park in its place, Surly Squirrel and his ragtag group of animal friends need to band together to save their home, defeat the mayor, and take back the park.</p>",DVD,Media > Videos,,"DVD, Formatted, Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,97302778,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/xOfdQHNF9TlrdujyAjiKfUhxSXy_6748c023-1941-4bf0-80d4-791fd08e2a45.jpg?v=1788444234,1,The Nut Job & Nut Job 2 poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
invasion-of-the-tinysauruses-dvd-rental-kids-family,Invasion of the Tinysauruses,"<p>Littlefoot and his friends return in another adventure. But this time, they aren't the smallest dinosaurs in the valley anymore.</p>",DVD,Media > Videos,,"DVD, Formatted, Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,96647418,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/zREv4ST6lZUcxWIy2LPJKB011Gj_2daddd81-d134-41fe-a10c-f560b7d1ebf4.jpg?v=1788444203,1,Invasion of the Tinysauruses poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
the-sorcerers-apprentice-dvd-rental-kids-family,The Sorcerer's Apprentice,"<p>Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.</p>",DVD,Media > Videos,,"DVD, Formatted, Kids & Family, Rental",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,95992058,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/b5pIUsGll0418NyfNA5eYCI9aoK.jpg?v=1788381762,1,The Sorcerer's Apprentice poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
guess-who-dvd-rental-romantic-comedy,Guess Who,"<p>When a young African-American woman brings her fiancé home to meet her parents, she's neglected to mention one tiny detail – he's white.</p>",DVD,Media > Videos,,"DVD, Formatted, Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95926522,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/8BF6qSAANBvhEPZxQVTUiZbfiOy.jpg?v=1788380298,1,Guess Who (2005) poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
christmas-with-the-kranks-dvd-rental-holiday,Christmas with the Kranks,"<p>When their only daughter Blair leaves the family nest, Luther and Nora Krank decide to book an island cruise to beat the yuletide blues and just skip the holidays. But their decision to boycott tradition has the whole neighborhood in an uproar, and when Blair calls on Christmas Eve to announce a surprise visit with her new fiancée, the Kranks have just twelve hours to perform a miracle and pull themselves and their neighbors together to throw the best celebration ever!</p>",DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,95893754,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/q866vL3KhAjbkZH1enT7AoxmRHx.jpg?v=1788380297,1,Christmas with the Kranks (2004) poster,false,,,,,,,,,,,,,holiday,,,,,,,,,,,,,,,lb,,,active
this-is-christmas-dvd-rental-holiday,This is Christmas,"<p>Christmas is approaching, and best friends Harry, Jordan, Ben, and Dennis are at their annual get together before the holidays. As they share stories of their past year, it is clear they all still have a lot of growing to do. Jimmy struggles with an unhappy marriage and an ill-timed affair with his daughter's 17 year old babysitter. Meanwhile, his best friend Jordan splits from his partner, Steve, only to discover he may not be the biological father of their daughter. Harry struggles with an estranged relationship with his father and his ex-wife. But everything turns into total chaos when Ben loses custody of his son and decides kidnapping is the only way to save his family. Now these friends must come together and do the right thing, proving family and friendship is what is most important. With an all star ensemble cast, ""This Is Christmas"" is perfect for the holidays. -- from WowNow Entertainment</p>",DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95238394,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/8JHVaLQzfioBHQYpOjJJ6kL2fut.jpg?v=1788380296,1,This is Christmas (2017) poster,false,,,,,,,,,,,,,holiday,,,,,,,,,,,,,,,lb,,,active
santa-claus-conquers-the-martians-dvd-rental-holiday,Santa Claus Conquers the Martians,"<p>Martians fear their children have become lazy and joyless due to their newfound obsession with Earth TV shows. After ancient Martian leader Chochem suggests that the children of Mars need more fun—including their own Santa Claus—supreme leader Lord Kimar assembles an expedition to Earth. Once there, they kidnap two children who lead them to the North Pole, then capture the real Santa Claus, taking all three back to Mars in an attempt to bring the Martian children happiness.</p>",DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,95172858,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/f8lxrcMx98AuvlLSb2hPkz0CuH0_4623b0f9-5b01-4d99-b414-047553fdf98f.jpg?v=1788380295,1,Santa Claus Conquers the Martians (1964) poster,false,,,,,,,,,,,,,holiday,,,,,,,,,,,,,,,lb,,,active
mother-krampus-dvd-rental-holiday,Mother Krampus,"<p>Based on the myth of Frau Perchta, a witch that comes on the 12 days of Christmas taking children each night.</p>",DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,94517498,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/lqrbTwfvIlyDATcaSIXEZtXfi50.jpg?v=1788380294,1,Mother Krampus (2017) poster,false,,,,,,,,,,,,,holiday,,,,,,,,,,,,,,,lb,,,active
wish-for-christmas-dvd-rental-holiday,Wish for Christmas,"<p>When  a high school senior finds out from her parents that she must miss the town's winter dance in order to attend church, she successfully wishes their faith away, bringing disastrous consequences to her family and community. To restore their faith, she is led through a series of Christmas adventures that change her heart and those around her.</p>",DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,94451962,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/kaRwPVUlSRnYh7kHbbKhHdX2MLG_fd9a52fd-a069-4279-987a-da8261065421.jpg?v=1788380294,1,Wish for Christmas (2016) poster,false,,,,,,,,,,,,,holiday,,,,,,,,,,,,,,,lb,,,active
elf-dvd-rental-holiday,Elf,"<p>When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic.</p>",DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,93796602,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/oOleziEempUPu96jkGs0Pj6tKxj_95d0b90e-2ba9-4a17-8d02-fe42982c6c3f.jpg?v=1788380293,1,Elf (2003) poster,false,,,,,,,,,,,,,holiday,,,,,,,,,,,,,,,lb,,,active
u-571-dvd-rental-action,U-571,"<p>In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,46791418,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/7lc7jXmjQmITnfUBX7nN4kxKKbI_5bafb2f6-6fcf-4ffd-b4c0-5c62595414d0.jpg?v=1788380292,1,U-571 (2000) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
hacksaw-ridge-dvd-rental-action,Hacksaw Ridge,"<p>WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,46136058,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/fnOMP6mjmOmZwmlC1n0K7ivrzt1.jpg?v=1788380291,1,Hacksaw Ridge (2016) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-sons-of-katie-elder-dvd-rental-action,The Sons of Katie Elder,"<p>The four sons of Katie Elder reunite in their hometown of Clearwater, Texas for her funeral and discover that the family ranch is now in the hands of Morgan Hastings, a corrupt businessman who wants to exploit the area around the town.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,46103290,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/n6ox5IniBxxx6ISTol5pm36WoFr.jpg?v=1788380290,1,The Sons of Katie Elder (1965) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
gone-are-the-days-dvd-rental-action,Gone are the Days,"<p>The story of notorious outlaw Taylon Flynn, a man hell-bent on exiting this life in a blaze of glory. His plans go awry upon the discovery of the sordid life his estranged daughter is forced to live. To save her, he must summon the inner demons he purged long ago, and finds that redemption is a hard road to travel.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,45415162,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/sLBYLf6gh9Ud1JsAreyQzOCOazu.jpg?v=1789452419,1,Gone are the Days poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
tears-of-the-sun-dvd-rental-action,Tears of the Sun,"<p>Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,44727034,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/fUnSSQukwTwBSdCbufEE36petLq_a147013e-5c70-4087-87d7-9c550aa8c61b.jpg?v=1788380289,1,Tears of the Sun (2003) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
x-men-revealed-dvd-rental-action,X-Men Revealed,<p>X-Men Revealed is a promotional bonus behind-the-scenes disc released alongside the X-Men film series.</p>,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,44694266,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/917VibrfYCL._SL1500.jpg?v=1788380288,1,X-Men Revealed poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
sniper-2-dvd-rental-action,Sniper 2,"<p>A former Marine sniper is lured back in on a top-secret mission to take out a rogue general accused of running a stealth operation of hit-and-run ethnic cleansing missions in an area known as ""No Man's Land.""</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,44038906,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/z03X84vKeVSjabMPJE0fQYxYiMp.jpg?v=1788380287,1,Sniper 2 (2002) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
archenemy-dvd-rental-action,Archenemy,"<p>Max Fist claims he’s a hero from another dimension who has somehow landed on Earth and been stripped of his powers. Instead of treating him like a powerful champion, no one believes Max’s claims — except for a teenager named Hamster and his sister Indigo. The siblings convince Max to help them take out a local drug gang, where Max’s abilities are put to a violent and harrowing test.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,44006138,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/4H54bQrCM6NBm9sqw911scGd4hb_2ba193bd-e708-4fc1-9e5a-c830f5e693e8.jpg?v=1788380286,1,Archenemy (2020) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
project-a-dvd-rental-action,Project A,"<p>In late 19th century Hong Kong, the British may rule the land, but the pirates rule the waters. Coast Guard officer Dragon Ma is determined that his beloved Coast Guard will not be made a fool of.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,43940602,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/AvTu2bmJbVZGXPxdx6VllGXCtLG.jpg?v=1788380285,1,Project A (1983) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
kung-fu-dunk-dvd-rental-action,Kung Fu Dunk,"<p>Shi-Jie is a brilliant martial artist from the Kung Fu School. One day, he encounters a group of youths playing basketball and shows off how easy it is for him, with his martial arts training, to do a Slam Dunk. Watching him was Chen-Li, a shrewd businessman, who recruits him to play varsity basketball at the local university.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,43219706,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/cNxnBgszvHzx2QrqCORhhzl6JcM_df137467-a5e0-4e99-809c-7239397f30c5.jpg?v=1788380284,1,Kung Fu Dunk (2008) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-man-who-killed-hitler-and-then-the-bigfoot-dvd-rental-action,The Man Who Killed Hitler and Then the Bigfoot,"<p>Decades after serving in WWII and assassinating Adolf Hitler, a legendary American war veteran must now hunt down the fabled Bigfoot.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,43186938,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/kQNeWBT1VqtSMtgfEn3zFjRogyH.jpg?v=1788380284,1,The Man Who Killed Hitler and Then the Bigfoot (2019) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
skyfire-dvd-rental-action,Skyfire,"<p>Tianhuo Island is as beautiful as a paradise. It almost makes people forget that it is located in the ""Ring of Fire"" the world-famous Pacific Rim volcanic belt. The volcano erupts, and the fates of the people on the island are entangled.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,false,false,,,,,42531578,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/dDf8M1yMwvBVe8VtOKxCpOog8CF_b3dfb4e4-d2d2-43a5-8dd4-c0e58b04581a.jpg?v=1788380282,1,Skyfire (2019) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
the-gambler-dvd-rental-action,The Gambler,"<p>Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance.</p>",DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,42498810,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/hIgU3cxn7Y87joQGM3srofnXOm5.jpg?v=1789452527,1,The Gambler poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
